index_id	pc	cn	hi	pi	upi
101193	2.0	0	0	0.0000	0.0000
101194	2.0	4	1	1.0000	0.9583
101195	2.0	14	0	7.0000	3.5000
101196	2.0	0	0	0.0000	0.0000
101197	1.0	0	0	0.0000	0.0000
101198	1.0	1	1	0.5000	0.2500
101199	1.0	0	0	0.0000	0.0000
1012	1.0	0	0	0.0000	0.0000
10120	1.0	0	0	0.0000	0.0000
101200	1.0	0	0	0.0000	0.0000
101201	1.0	0	0	0.0000	0.0000
101202	1.0	2	1	0.5000	0.2917
101203	1.0	0	0	0.0000	0.0000
101204	1.0	0	0	0.0000	0.0000
101205	3.0	0	0	0.0000	0.0000
101206	1.0	0	0	0.0000	0.0000
101207	2.0	0	0	0.0000	0.0000
101208	1.0	0	0	0.0000	0.0000
101209	1.0	0	0	0.0000	0.0000
10121	1.0	0	0	0.0000	0.0000
101210	1.0	0	0	0.0000	0.0000
101211	3.0	0	0	0.0000	0.0000
101212	3.0	0	0	0.0000	0.0000
101213	1.0	0	0	0.0000	0.0000
101214	13.0	12	2	8.1667	9.9722
101215	1.0	0	0	0.0000	0.0000
101216	1.0	0	0	0.0000	0.0000
101217	1.0	0	0	0.0000	0.0000
101218	3.0	7	1	3.3333	4.7778
101219	1.0	8	1	1.6000	0.3200
10122	1.0	0	0	0.0000	0.0000
101220	1.0	0	0	0.0000	0.0000
101221	2.0	0	0	0.0000	0.0000
101222	1.0	0	0	0.0000	0.0000
101223	1.0	0	0	0.0000	0.0000
101224	1.0	0	0	0.0000	0.0000
101225	1.0	0	0	0.0000	0.0000
101226	1.0	0	0	0.0000	0.0000
101227	1.0	0	0	0.0000	0.0000
101228	1.0	1	1	0.5000	0.7500
101229	1.0	0	0	0.0000	0.0000
10123	2.0	0	0	0.0000	0.0000
101230	1.0	0	0	0.0000	0.0000
101231	1.0	0	0	0.0000	0.0000
101232	1.0	0	0	0.0000	0.0000
101233	1.0	0	0	0.0000	0.0000
101234	1.0	0	0	0.0000	0.0000
101235	1.0	0	0	0.0000	0.0000
101236	4.0	33	2	15.5000	20.9167
101237	16.0	93	6	8.9698	7.9469
101238	1.0	0	0	0.0000	0.0000
101239	1.0	0	0	0.0000	0.0000
10124	1.0	1	1	0.2000	0.0400
101240	1.0	0	0	0.0000	0.0000
101241	14.0	69	5	27.9167	45.9931
101242	1.0	0	0	0.0000	0.0000
101243	1.0	0	0	0.0000	0.0000
101244	1.0	0	0	0.0000	0.0000
101245	1.0	0	0	0.0000	0.0000
101246	1.0	0	0	0.0000	0.0000
101247	4.0	14	2	4.2667	1.6922
101248	1.0	0	0	0.0000	0.0000
101249	1.0	0	0	0.0000	0.0000
10125	2.0	0	0	0.0000	0.0000
101250	1.0	0	0	0.0000	0.0000
101251	1.0	0	0	0.0000	0.0000
101252	1.0	0	0	0.0000	0.0000
101253	1.0	0	0	0.0000	0.0000
101254	1.0	1	1	0.3333	0.1111
101255	8.0	65	3	29.0000	26.3333
101256	1.0	0	0	0.0000	0.0000
101257	2.0	442	0	308.0000	375.0000
101258	1.0	0	0	0.0000	0.0000
101259	1.0	0	0	0.0000	0.0000
10126	2.0	0	0	0.0000	0.0000
101260	1.0	1	1	0.5000	0.7500
101261	1.0	0	0	0.0000	0.0000
101262	2.0	0	0	0.0000	0.0000
101263	2.0	0	0	0.0000	0.0000
101264	1.0	0	0	0.0000	0.0000
101265	1.0	0	0	0.0000	0.0000
101266	1.0	0	0	0.0000	0.0000
101267	1.0	0	0	0.0000	0.0000
101268	1.0	0	0	0.0000	0.0000
101269	1.0	0	0	0.0000	0.0000
10127	1.0	0	0	0.0000	0.0000
101270	1.0	7	1	0.8750	0.2344
101271	1.0	0	0	0.0000	0.0000
101272	8.0	22	3	5.5690	9.3770
101273	1.0	0	0	0.0000	0.0000
101274	2.0	4	1	1.3333	1.1111
101275	1.0	0	0	0.0000	0.0000
101276	1.0	0	0	0.0000	0.0000
101277	1.0	0	0	0.0000	0.0000
101278	1.0	0	0	0.0000	0.0000
101279	1.0	0	0	0.0000	0.0000
10128	1.0	0	0	0.0000	0.0000
101280	1.0	0	0	0.0000	0.0000
101281	1.0	0	0	0.0000	0.0000
101282	1.0	2	1	0.4000	0.9133
101283	1.0	0	0	0.0000	0.0000
101284	1.0	0	0	0.0000	0.0000
101285	1.0	0	0	0.0000	0.0000
101286	1.0	1	1	0.5000	0.7500
101287	1.0	4	1	4.0000	4.0000
101288	1.0	0	0	0.0000	0.0000
101289	1.0	0	0	0.0000	0.0000
10129	1.0	0	0	0.0000	0.0000
101290	1.0	4	1	4.0000	4.0000
101291	1.0	0	0	0.0000	0.0000
101292	2.0	17	0	3.4000	5.7633
101293	1.0	0	0	0.0000	0.0000
101294	23.0	50	4	17.2500	29.1569
101295	3.0	9	1	4.5000	6.7500
101296	1.0	1	1	0.3333	0.1111
101297	1.0	0	0	0.0000	0.0000
101298	3.0	3	1	1.0000	0.8333
101299	1.0	6	1	6.0000	6.0000
1013	20.0	38	4	8.9167	9.6875
10130	1.0	0	0	0.0000	0.0000
101300	4.0	2	1	0.4762	0.3863
101301	1.0	2	1	0.2500	0.6795
101302	1.0	5	1	0.6250	0.3966
101303	1.0	0	0	0.0000	0.0000
101304	36.0	74	5	18.0611	10.6639
101305	1.0	0	0	0.0000	0.0000
101306	2.0	177	1	177.0000	177.0000
101307	7.0	2	1	1.0000	0.5000
101308	1.0	8	1	1.6000	3.6533
101309	1.0	0	0	0.0000	0.0000
10131	3.0	0	0	0.0000	0.0000
101310	1.0	0	0	0.0000	0.0000
101311	1.0	0	0	0.0000	0.0000
101312	1.0	0	0	0.0000	0.0000
101313	1.0	0	0	0.0000	0.0000
101314	8.0	53	1	17.6667	5.8889
101315	1.0	0	0	0.0000	0.0000
101316	1.0	0	0	0.0000	0.0000
101317	2.0	0	0	0.0000	0.0000
101318	1.0	0	0	0.0000	0.0000
101319	1.0	0	0	0.0000	0.0000
10132	1.0	1	1	0.2500	0.5208
101320	2.0	0	0	0.0000	0.0000
101321	1.0	1	1	0.3333	0.1111
101322	1.0	0	0	0.0000	0.0000
101323	3.0	0	0	0.0000	0.0000
101324	1.0	0	0	0.0000	0.0000
101325	1.0	0	0	0.0000	0.0000
101326	1.0	0	0	0.0000	0.0000
101327	1.0	0	0	0.0000	0.0000
101328	1.0	0	0	0.0000	0.0000
101329	1.0	0	0	0.0000	0.0000
10133	1.0	0	0	0.0000	0.0000
101330	10.0	10	2	6.0000	7.5000
101331	1.0	1	1	0.0909	0.0670
101332	1.0	0	0	0.0000	0.0000
101333	1.0	0	0	0.0000	0.0000
101334	2.0	8	1	4.0000	6.0000
101335	2.0	2	1	0.5000	0.2917
101336	1.0	0	0	0.0000	0.0000
101337	2.0	0	0	0.0000	0.0000
101338	3.0	0	0	0.0000	0.0000
101339	1.0	0	0	0.0000	0.0000
10134	2.0	0	0	0.0000	0.0000
101340	1.0	0	0	0.0000	0.0000
101341	1.0	0	0	0.0000	0.0000
101342	1.0	0	0	0.0000	0.0000
101343	2.0	0	0	0.0000	0.0000
101344	1.0	0	0	0.0000	0.0000
101345	2.0	0	0	0.0000	0.0000
101346	8.0	12	1	4.3333	1.7778
101347	9.0	31	4	3.5957	4.0778
101348	6.0	2	1	1.0000	1.5000
101349	1.0	0	0	0.0000	0.0000
10135	1.0	0	0	0.0000	0.0000
101350	4.0	0	0	0.0000	0.0000
101351	1.0	2	1	1.0000	0.5000
101352	1.0	0	0	0.0000	0.0000
101353	1.0	0	0	0.0000	0.0000
101354	1.0	1	1	1.0000	1.0000
101355	1.0	0	0	0.0000	0.0000
101356	7.0	2	1	1.3333	1.2778
101357	4.0	0	0	0.0000	0.0000
101358	1.0	87	1	21.7500	23.5625
101359	1.0	0	0	0.0000	0.0000
10136	1.0	0	0	0.0000	0.0000
101360	1.0	0	0	0.0000	0.0000
101361	1.0	1	1	0.2500	0.0625
101362	1.0	0	0	0.0000	0.0000
101363	1.0	0	0	0.0000	0.0000
101364	1.0	0	0	0.0000	0.0000
101365	1.0	0	0	0.0000	0.0000
101366	1.0	0	0	0.0000	0.0000
101367	2.0	5	1	1.2000	2.1733
101368	8.0	27	3	9.0000	16.2500
101369	2.0	7	0	4.5000	5.7500
10137	7.0	1	1	0.5000	0.7500
101370	1.0	1	1	1.0000	1.0000
101371	1.0	1	1	0.2000	0.2567
101372	1.0	0	0	0.0000	0.0000
101373	3.0	0	0	0.0000	0.0000
101374	28.0	91	5	33.9167	57.6181
101375	1.0	0	0	0.0000	0.0000
101376	1.0	0	0	0.0000	0.0000
101377	1.0	5	1	5.0000	5.0000
101378	1.0	0	0	0.0000	0.0000
101379	1.0	0	0	0.0000	0.0000
10138	2.0	0	0	0.0000	0.0000
101380	1.0	1	1	1.0000	1.0000
101381	1.0	21	1	5.2500	10.9375
101382	2.0	0	0	0.0000	0.0000
101383	1.0	0	0	0.0000	0.0000
101384	1.0	0	0	0.0000	0.0000
101385	2.0	2	1	1.0000	1.5000
101386	1.0	0	0	0.0000	0.0000
101387	1.0	0	0	0.0000	0.0000
101388	27.0	37	3	10.6262	8.1299
101389	2.0	1	1	0.3333	0.2778
10139	2.0	1	1	0.3333	0.6111
101390	1.0	0	0	0.0000	0.0000
101391	6.0	4	1	2.5000	1.7500
101392	1.0	12	1	4.0000	3.3333
101393	1.0	0	0	0.0000	0.0000
101394	9.0	13	2	3.3810	4.3183
101395	1.0	0	0	0.0000	0.0000
101396	1.0	0	0	0.0000	0.0000
101397	1.0	0	0	0.0000	0.0000
101398	6.0	4	2	1.6667	2.0556
101399	1.0	0	0	0.0000	0.0000
1014	1.0	0	0	0.0000	0.0000
10140	1.0	0	0	0.0000	0.0000
101400	1.0	2	1	1.0000	0.5000
101401	29.0	34	4	7.9833	8.0286
101402	3.0	0	0	0.0000	0.0000
101403	1.0	1	1	0.3333	0.2778
101404	5.0	10	1	2.0000	2.5667
101405	2.0	1	1	0.5000	0.7500
101406	2.0	2	1	0.5000	0.2917
101407	1.0	0	0	0.0000	0.0000
101408	1.0	2	1	1.0000	1.5000
101409	1.0	0	0	0.0000	0.0000
10141	1.0	1	1	0.2500	0.2708
101410	2.0	2	1	0.5000	0.5417
101411	1.0	0	0	0.0000	0.0000
101412	1.0	11	1	2.7500	0.6875
101413	1.0	0	0	0.0000	0.0000
101414	135.0	1814	20	684.9750	410.3271
101415	1.0	0	0	0.0000	0.0000
101416	1.0	0	0	0.0000	0.0000
101417	3.0	6	1	2.7500	1.5208
101418	2.0	1	1	0.5000	0.2500
101419	1.0	0	0	0.0000	0.0000
10142	1.0	3	1	1.5000	0.7500
101420	1.0	0	0	0.0000	0.0000
101421	1.0	0	0	0.0000	0.0000
101422	1.0	0	0	0.0000	0.0000
101423	35.0	127	7	48.8000	33.2850
101424	1.0	2	1	0.5000	1.0417
101425	1.0	0	0	0.0000	0.0000
101426	2.0	0	0	0.0000	0.0000
101427	1.0	0	0	0.0000	0.0000
101428	1.0	9	1	0.6923	0.1739
101429	2.0	0	0	0.0000	0.0000
10143	1.0	0	0	0.0000	0.0000
101430	1.0	0	0	0.0000	0.0000
101431	4.0	0	0	0.0000	0.0000
101432	1.0	1	1	0.2000	0.1567
101433	1.0	0	0	0.0000	0.0000
101434	1.0	0	0	0.0000	0.0000
101435	2.0	0	0	0.0000	0.0000
101436	1.0	1	1	0.2000	0.0900
101437	1.0	0	0	0.0000	0.0000
101438	1.0	0	0	0.0000	0.0000
101439	1.0	1	1	0.2500	0.0625
10144	1.0	22	1	2.7500	3.3491
101440	1.0	0	0	0.0000	0.0000
101441	2.0	1	1	1.0000	1.0000
101442	1.0	1	1	0.3333	0.6111
101443	3.0	1	1	0.3333	0.2778
101444	2.0	0	0	0.0000	0.0000
101445	1.0	0	0	0.0000	0.0000
101446	1.0	0	0	0.0000	0.0000
101447	1.0	0	0	0.0000	0.0000
101448	1.0	0	0	0.0000	0.0000
101449	1.0	1	1	0.3333	0.2778
10145	1.0	5	1	5.0000	5.0000
101450	2.0	3	1	1.0000	1.1667
101451	1.0	0	0	0.0000	0.0000
101452	2.0	2	1	0.6667	0.2222
101453	1.0	12	1	2.4000	1.0800
101454	1.0	1	1	0.3333	0.1111
101455	2.0	0	0	0.0000	0.0000
101456	1.0	0	0	0.0000	0.0000
101457	2.0	0	0	0.0000	0.0000
101458	1.0	0	0	0.0000	0.0000
101459	3.0	11	1	5.3333	7.6111
10146	1.0	0	0	0.0000	0.0000
101460	1.0	1	1	0.3333	0.6111
101461	2.0	0	0	0.0000	0.0000
101462	1.0	0	0	0.0000	0.0000
101463	1.0	0	0	0.0000	0.0000
101464	1.0	2	1	0.5000	0.5417
101465	1.0	0	0	0.0000	0.0000
101466	1.0	0	0	0.0000	0.0000
101467	1.0	0	0	0.0000	0.0000
101468	1.0	0	0	0.0000	0.0000
101469	10.0	2	1	0.6667	1.2222
10147	1.0	0	0	0.0000	0.0000
101470	2.0	14	0	10.0000	12.0000
101471	1.0	1	1	0.2500	0.5208
101472	6.0	3	1	3.0000	3.0000
101473	20.0	3	1	0.6500	0.3258
101474	1.0	1	1	0.2000	0.0900
101475	9.0	0	0	0.0000	0.0000
101476	1.0	0	0	0.0000	0.0000
101477	1.0	0	0	0.0000	0.0000
101478	9.0	18	2	16.0000	15.0000
101479	1.0	0	0	0.0000	0.0000
10148	1.0	1	1	0.2500	0.0625
101480	16.0	10	2	2.7333	0.7744
101481	1.0	0	0	0.0000	0.0000
101482	2.0	0	0	0.0000	0.0000
101483	8.0	101	4	49.8333	65.3611
101484	4.0	84	2	14.3333	5.8222
101485	1.0	4	1	1.3333	0.4444
101486	1.0	0	0	0.0000	0.0000
101487	2.0	0	0	0.0000	0.0000
101488	1.0	0	0	0.0000	0.0000
101489	1.0	0	0	0.0000	0.0000
10149	1.0	0	0	0.0000	0.0000
101490	3.0	0	0	0.0000	0.0000
101491	2.0	1	1	0.2000	0.2567
101492	1.0	0	0	0.0000	0.0000
101493	2.0	0	0	0.0000	0.0000
101494	1.0	0	0	0.0000	0.0000
101495	1.0	0	0	0.0000	0.0000
101496	1.0	0	0	0.0000	0.0000
101497	1.0	4	1	0.8000	0.1600
101498	1.0	0	0	0.0000	0.0000
101499	2.0	0	0	0.0000	0.0000
1015	1.0	0	0	0.0000	0.0000
10150	1.0	0	0	0.0000	0.0000
101500	1.0	2	1	0.3333	0.0556
101501	1.0	0	0	0.0000	0.0000
101502	1.0	2	1	1.0000	0.5000
101503	1.0	13	1	13.0000	13.0000
101504	1.0	0	0	0.0000	0.0000
101505	3.0	9	2	1.8000	4.1100
101506	2.0	11	0	3.4167	1.3264
101507	7.0	5	1	1.2500	1.3542
101508	1.0	1	1	0.1667	0.1028
101509	32.0	16	2	9.8333	8.0278
10151	1.0	0	0	0.0000	0.0000
101510	1.0	1	1	0.3333	0.1111
101511	1.0	0	0	0.0000	0.0000
101512	1.0	0	0	0.0000	0.0000
101513	1.0	1	1	0.2500	0.2708
101514	1.0	0	0	0.0000	0.0000
101515	1.0	0	0	0.0000	0.0000
101516	3.0	1	1	0.3333	0.6111
101517	1.0	0	0	0.0000	0.0000
101518	1.0	0	0	0.0000	0.0000
101519	1.0	4	1	2.0000	3.0000
10152	1.0	3	1	0.7500	0.4375
101520	1.0	0	0	0.0000	0.0000
101521	1.0	0	0	0.0000	0.0000
101522	1.0	0	0	0.0000	0.0000
101523	1.0	0	0	0.0000	0.0000
101524	1.0	0	0	0.0000	0.0000
101525	2.0	0	0	0.0000	0.0000
101526	1.0	0	0	0.0000	0.0000
101527	2.0	1	1	0.3333	0.2778
101528	1.0	0	0	0.0000	0.0000
101529	1.0	0	0	0.0000	0.0000
10153	1.0	0	0	0.0000	0.0000
101530	5.0	4	1	1.5833	1.8403
101531	1.0	0	0	0.0000	0.0000
101532	1.0	0	0	0.0000	0.0000
101533	2.0	0	0	0.0000	0.0000
101534	1.0	3	1	0.3750	0.1004
101535	1.0	0	0	0.0000	0.0000
101536	1.0	0	0	0.0000	0.0000
101537	3.0	1	1	0.2500	0.5208
101538	1.0	0	0	0.0000	0.0000
101539	1.0	3	1	1.5000	0.7500
10154	1.0	0	0	0.0000	0.0000
101540	1.0	0	0	0.0000	0.0000
101541	1.0	0	0	0.0000	0.0000
101542	2.0	1	1	0.1667	0.1583
101543	1.0	0	0	0.0000	0.0000
101544	3.0	2	1	0.4000	0.1800
101545	1.0	1	1	0.1429	0.0442
101546	1.0	0	0	0.0000	0.0000
101547	1.0	0	0	0.0000	0.0000
101548	4.0	0	0	0.0000	0.0000
101549	1.0	0	0	0.0000	0.0000
10155	1.0	0	0	0.0000	0.0000
101550	1.0	0	0	0.0000	0.0000
101551	1.0	0	0	0.0000	0.0000
101552	5.0	5	1	0.9000	1.2383
101553	1.0	0	0	0.0000	0.0000
101554	1.0	0	0	0.0000	0.0000
101555	1.0	0	0	0.0000	0.0000
101556	1.0	0	0	0.0000	0.0000
101557	1.0	0	0	0.0000	0.0000
101558	3.0	0	0	0.0000	0.0000
101559	1.0	0	0	0.0000	0.0000
10156	1.0	0	0	0.0000	0.0000
101560	1.0	0	0	0.0000	0.0000
101561	2.0	0	0	0.0000	0.0000
101562	3.0	2	1	0.8333	0.5278
101563	2.0	0	0	0.0000	0.0000
101564	1.0	0	0	0.0000	0.0000
101565	1.0	0	0	0.0000	0.0000
101566	7.0	3	1	0.9167	1.7431
101567	1.0	0	0	0.0000	0.0000
101568	1.0	0	0	0.0000	0.0000
101569	1.0	1	1	0.2500	0.2708
10157	1.0	1	1	0.1000	0.0100
101570	1.0	0	0	0.0000	0.0000
101571	1.0	0	0	0.0000	0.0000
101572	1.0	2	1	0.2857	0.3122
101573	1.0	2	1	0.5000	0.5417
101574	1.0	0	0	0.0000	0.0000
101575	1.0	2	1	0.6667	1.2222
101576	1.0	0	0	0.0000	0.0000
101577	1.0	0	0	0.0000	0.0000
101578	1.0	0	0	0.0000	0.0000
101579	1.0	0	0	0.0000	0.0000
10158	1.0	0	0	0.0000	0.0000
101580	2.0	0	0	0.0000	0.0000
101581	1.0	0	0	0.0000	0.0000
101582	1.0	0	0	0.0000	0.0000
101583	3.0	1	1	0.3333	0.6111
101584	2.0	0	0	0.0000	0.0000
101585	1.0	0	0	0.0000	0.0000
101586	1.0	0	0	0.0000	0.0000
101587	4.0	1	1	0.3333	0.1111
101588	2.0	0	0	0.0000	0.0000
101589	1.0	0	0	0.0000	0.0000
10159	1.0	1	1	0.2500	0.2708
101590	2.0	0	0	0.0000	0.0000
101591	2.0	0	0	0.0000	0.0000
101592	8.0	5	1	2.1667	2.9722
101593	1.0	0	0	0.0000	0.0000
101594	1.0	0	0	0.0000	0.0000
101595	2.0	1	1	0.3333	0.2778
101596	1.0	0	0	0.0000	0.0000
101597	1.0	0	0	0.0000	0.0000
101598	1.0	0	0	0.0000	0.0000
101599	1.0	0	0	0.0000	0.0000
1016	1.0	0	0	0.0000	0.0000
10160	1.0	0	0	0.0000	0.0000
101600	1.0	0	0	0.0000	0.0000
101601	1.0	0	0	0.0000	0.0000
101602	1.0	0	0	0.0000	0.0000
101603	2.0	0	0	0.0000	0.0000
101604	4.0	6	1	0.6111	0.3223
101605	1.0	0	0	0.0000	0.0000
101606	1.0	0	0	0.0000	0.0000
101607	1.0	1	1	0.1667	0.0611
101608	1.0	0	0	0.0000	0.0000
101609	7.0	1	1	0.5000	0.7500
10161	1.0	0	0	0.0000	0.0000
101610	1.0	0	0	0.0000	0.0000
101611	1.0	0	0	0.0000	0.0000
101612	1.0	0	0	0.0000	0.0000
101613	1.0	1	1	0.2500	0.2708
101614	1.0	0	0	0.0000	0.0000
101615	1.0	0	0	0.0000	0.0000
101616	1.0	1	1	0.3333	0.1111
101617	1.0	1	1	0.2000	0.0900
101618	1.0	0	0	0.0000	0.0000
101619	1.0	0	0	0.0000	0.0000
10162	1.0	0	0	0.0000	0.0000
101620	1.0	0	0	0.0000	0.0000
101621	1.0	1	1	0.3333	0.1111
101622	1.0	0	0	0.0000	0.0000
101623	1.0	15	1	3.7500	0.9375
101624	6.0	43	3	11.3333	18.2944
101625	4.0	35	3	17.5000	26.2500
101626	1.0	37	1	3.7000	3.1288
101627	1.0	0	0	0.0000	0.0000
101628	1.0	0	0	0.0000	0.0000
101629	1.0	0	0	0.0000	0.0000
10163	1.0	0	0	0.0000	0.0000
101630	3.0	0	0	0.0000	0.0000
101631	1.0	0	0	0.0000	0.0000
101632	2.0	0	0	0.0000	0.0000
101633	7.0	7	2	4.8333	5.8611
101634	3.0	0	0	0.0000	0.0000
101635	1.0	0	0	0.0000	0.0000
101636	1.0	0	0	0.0000	0.0000
101637	9.0	159	4	25.2500	15.2056
101638	3.0	1	1	0.5000	0.7500
101639	1.0	0	0	0.0000	0.0000
10164	5.0	40	3	16.4294	16.4954
101640	1.0	0	0	0.0000	0.0000
101641	2.0	1	1	0.3333	0.6111
101642	4.0	9	2	2.4000	2.6883
101643	1.0	0	0	0.0000	0.0000
101644	1.0	1	1	0.2500	0.5208
101645	1.0	0	0	0.0000	0.0000
101646	1.0	0	0	0.0000	0.0000
101647	3.0	0	0	0.0000	0.0000
101648	1.0	0	0	0.0000	0.0000
101649	1.0	1	1	0.5000	0.7500
10165	1.0	0	0	0.0000	0.0000
101650	2.0	0	0	0.0000	0.0000
101651	47.0	14	2	3.5333	4.2844
101652	2.0	6	0	2.4000	3.3133
101653	1.0	0	0	0.0000	0.0000
101654	1.0	0	0	0.0000	0.0000
101655	5.0	0	0	0.0000	0.0000
101656	118.0	580	12	218.6500	216.1758
101657	1.0	3	1	1.5000	2.2500
101658	4.0	13	2	6.5000	3.2500
101659	33.0	253	9	79.7500	111.8542
10166	5.0	8	1	1.2917	3.0106
101660	1.0	0	0	0.0000	0.0000
101661	1.0	0	0	0.0000	0.0000
101662	1.0	22	1	5.5000	5.9583
101663	27.0	103	7	29.9500	49.2692
101664	1.0	28	1	3.5000	2.2208
101665	3.0	2	1	0.3333	0.4833
101666	1.0	0	0	0.0000	0.0000
101667	6.0	30	3	9.9167	10.2431
101668	1.0	0	0	0.0000	0.0000
101669	1.0	0	0	0.0000	0.0000
10167	1.0	2	1	0.6667	1.2222
101670	1.0	1	1	1.0000	1.0000
101671	4.0	2	1	1.0000	1.0000
101672	1.0	0	0	0.0000	0.0000
101673	1.0	0	0	0.0000	0.0000
101674	4.0	18	3	3.7000	7.3150
101675	4.0	12	2	3.1500	3.3675
101676	3.0	0	0	0.0000	0.0000
101677	3.0	31	1	7.5833	8.6708
101678	6.0	7	2	2.6667	2.5556
101679	4.0	68	0	23.3333	41.9861
10168	15.0	25	3	10.5000	11.2694
101680	1.0	0	0	0.0000	0.0000
101681	3.0	33	2	16.5000	8.2500
101682	1.0	0	0	0.0000	0.0000
101683	16.0	3844	12	3828.5000	3835.5333
101684	1.0	1	1	0.2500	0.1458
101685	1.0	0	0	0.0000	0.0000
101686	2.0	7	1	2.3333	1.9444
101687	2.0	7	1	7.0000	7.0000
101688	1.0	0	0	0.0000	0.0000
101689	1.0	0	0	0.0000	0.0000
10169	1.0	0	0	0.0000	0.0000
101690	2.0	4	1	1.0000	0.7083
101691	1.0	0	0	0.0000	0.0000
101692	2.0	0	0	0.0000	0.0000
101693	1.0	1	1	0.2500	0.1458
101694	1.0	0	0	0.0000	0.0000
101695	4.0	26	2	5.9500	1.3775
101696	53.0	237	9	78.3167	96.4731
101697	1.0	0	0	0.0000	0.0000
101698	1.0	0	0	0.0000	0.0000
101699	1.0	0	0	0.0000	0.0000
1017	7.0	257	5	35.8127	47.6475
10170	1.0	0	0	0.0000	0.0000
101700	1.0	5	1	5.0000	5.0000
101701	1.0	0	0	0.0000	0.0000
101702	1.0	1	1	1.0000	1.0000
101703	2.0	0	0	0.0000	0.0000
101704	1.0	2	1	0.3333	0.1222
101705	1.0	0	0	0.0000	0.0000
101706	1.0	0	0	0.0000	0.0000
101707	1.0	0	0	0.0000	0.0000
101708	1.0	0	0	0.0000	0.0000
101709	1.0	0	0	0.0000	0.0000
10171	2.0	0	0	0.0000	0.0000
101710	1.0	0	0	0.0000	0.0000
101711	1.0	0	0	0.0000	0.0000
101712	8.0	30	4	7.8667	3.6956
101713	1.0	1	1	0.2500	0.0625
101714	1.0	143	1	47.6667	15.8889
101715	3.0	2	1	1.0000	0.5000
101716	1.0	0	0	0.0000	0.0000
101717	1.0	8	1	4.0000	2.0000
101718	1.0	0	0	0.0000	0.0000
101719	1.0	0	0	0.0000	0.0000
10172	1.0	0	0	0.0000	0.0000
101720	1.0	0	0	0.0000	0.0000
101721	1.0	0	0	0.0000	0.0000
101722	1.0	1	1	0.3333	0.2778
101723	1.0	0	0	0.0000	0.0000
101724	1.0	0	0	0.0000	0.0000
101725	1.0	0	0	0.0000	0.0000
101726	1.0	0	0	0.0000	0.0000
101727	2.0	2	1	0.6667	0.5556
101728	1.0	0	0	0.0000	0.0000
101729	3.0	0	0	0.0000	0.0000
10173	1.0	0	0	0.0000	0.0000
101730	3.0	0	0	0.0000	0.0000
101731	9.0	65	3	27.5000	21.7500
101732	6.0	12	2	10.1667	10.3056
101733	2.0	1	1	1.0000	1.0000
101734	5.0	44	3	15.0833	7.3576
101735	1.0	0	0	0.0000	0.0000
101736	28.0	67	4	38.5000	42.7500
101737	4.0	48	2	18.0000	13.0000
101738	1.0	0	0	0.0000	0.0000
101739	4.0	5	2	0.6190	0.3727
10174	2.0	9	0	4.5000	2.2500
101740	2.0	1	1	0.3333	0.1111
101741	1.0	6	1	3.0000	4.5000
101742	1.0	0	0	0.0000	0.0000
101743	1.0	0	0	0.0000	0.0000
101744	1.0	2	1	0.6667	1.2222
101745	1.0	0	0	0.0000	0.0000
101746	1.0	0	0	0.0000	0.0000
101747	17.0	23	3	23.0000	23.0000
101748	1.0	0	0	0.0000	0.0000
101749	3.0	0	0	0.0000	0.0000
10175	1.0	16	1	8.0000	4.0000
101750	1.0	0	0	0.0000	0.0000
101751	8.0	0	0	0.0000	0.0000
101752	1.0	0	0	0.0000	0.0000
101753	2.0	33	0	5.5000	0.9167
101754	5.0	3	1	0.8333	1.6528
101755	3.0	1	1	0.2500	0.2708
101756	1.0	0	0	0.0000	0.0000
101757	1.0	0	0	0.0000	0.0000
101758	17.0	74	6	35.6667	24.0556
101759	53.0	770	12	196.5728	132.5912
10176	1.0	0	0	0.0000	0.0000
101760	1.0	9	1	4.5000	2.2500
101761	9.0	10	2	2.8333	3.7361
101762	1.0	0	0	0.0000	0.0000
101763	1.0	0	0	0.0000	0.0000
101764	3.0	45	1	22.5000	11.2500
101765	1.0	2	1	1.0000	0.5000
101766	2.0	0	0	0.0000	0.0000
101767	43.0	97	5	34.3333	35.4861
101768	1.0	0	0	0.0000	0.0000
101769	1.0	0	0	0.0000	0.0000
10177	1.0	0	0	0.0000	0.0000
101770	1.0	0	0	0.0000	0.0000
101771	1.0	0	0	0.0000	0.0000
101772	1.0	11	1	2.2000	0.4400
101773	1.0	0	0	0.0000	0.0000
101774	1.0	0	0	0.0000	0.0000
101775	1.0	0	0	0.0000	0.0000
101776	1.0	0	0	0.0000	0.0000
101777	1.0	0	0	0.0000	0.0000
101778	1.0	0	0	0.0000	0.0000
101779	1.0	0	0	0.0000	0.0000
10178	1.0	0	0	0.0000	0.0000
101780	2.0	0	0	0.0000	0.0000
101781	2.0	1	1	0.2000	0.4567
101782	1.0	0	0	0.0000	0.0000
101783	2.0	1	1	1.0000	1.0000
101784	5.0	3	1	1.2000	1.5900
101785	1.0	0	0	0.0000	0.0000
101786	1.0	0	0	0.0000	0.0000
101787	1.0	3	1	1.0000	0.3333
101788	1.0	0	0	0.0000	0.0000
101789	1.0	0	0	0.0000	0.0000
10179	1.0	0	0	0.0000	0.0000
101790	1.0	0	0	0.0000	0.0000
101791	1.0	0	0	0.0000	0.0000
